Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Source,Human,Human_prob,Predicted
GQ153548,Bat SARS coronavirus HKU3-13,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,Train,0,0.2015618721305165,0
GQ153544,Bat SARS coronavirus HKU3-9,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,Train,0,0.176596279240167,0
GQ153542,Bat SARS coronavirus HKU3-7,Bat,Sarbecovirus,76.04,78.67,34.58,37.88,35.23,34.36,30.56,78.67,Test,0,0.1316293501169687,0
KY417143,Bat SARS-like coronavirus isolate Rs4081,Bat,Sarbecovirus,74.75,78.75,34.87,37.94,34.97,34.54,29.96,78.75,Test,0,0.1440950874807749,0
MK211378,Coronavirus BtRs-BetaCoV/YN2018D,Bat,Sarbecovirus,74.75,78.75,34.77,37.94,34.97,34.38,29.92,78.75,Train,0,0.1429062848364571,0
DQ022305,Bat SARS coronavirus HKU3-1,Bat,Sarbecovirus,76.04,78.43,34.86,37.88,35.35,34.36,30.82,78.43,Train,0,0.1866152848643285,0
KF294457,SARS-related bat coronavirus isolate Longquan-140 orf1ab polyprotein,Bat,Sarbecovirus,76.12,78.35,35.11,38.21,35.35,34.36,30.91,78.35,Train,0,0.0758615378277792,0
DQ084199,bat SARS coronavirus HKU3-2,Bat,Sarbecovirus,76.04,78.35,34.77,37.88,35.23,34.36,30.82,78.35,Test,0,0.2594998607462298,0
FJ588686,Bat SARS CoV Rs672/2006,Bat,Sarbecovirus,74.59,78.43,34.96,37.94,35.1,34.85,30.22,78.43,Train,0,0.2651968310937536,0
QLG76049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.77,35.91,31.07,31.39,99.92,Train,1,0.9999998858194028,1
QNQ17021,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.1,37.63,35.91,31.07,31.31,99.84,Train,1,0.9999998774959512,1
QOQ04218,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.19,37.63,35.94,31.07,31.39,99.76,Train,1,0.999999880045424,1
QMT49705,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.1,37.77,35.99,31.08,31.27,99.84,Test,1,0.9999998895615516,1
QOC61243,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.63,35.9,31.0,31.27,99.76,Train,1,0.9999999242759192,1
KP886808,Bat SARS-like coronavirus YNLF_31C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,Test,0,0.4070783529819848,0
KP886809,Bat SARS-like coronavirus YNLF_34C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,Train,0,0.3693790090594058,0
MN996532,Bat coronavirus RaTG13,Bat,Sarbecovirus,97.41,76.59,34.22,37.86,35.96,30.97,30.51,97.41,Train,1,0.9999895543213836,1
MT040335,Pangolin coronavirus isolate PCoV_GX-P5L,Pangolin,Sarbecovirus,92.38,76.87,32.68,37.77,36.01,31.53,29.7,92.38,Train,1,0.9994082257675064,1
MT040333,Pangolin coronavirus isolate PCoV_GX-P4L,Pangolin,Sarbecovirus,92.3,76.87,32.68,37.91,36.01,31.01,29.82,92.3,Train,1,0.9995850233872442,1
MT040334,Pangolin coronavirus isolate PCoV_GX-P1E,Pangolin,Sarbecovirus,92.22,76.95,33.02,37.91,36.01,31.14,29.77,92.22,Train,1,0.9998244804367704,1
MT040336,Pangolin coronavirus isolate PCoV_GX-P5E,Pangolin,Sarbecovirus,92.3,76.71,32.68,37.91,36.01,31.53,29.7,92.3,Train,1,0.9988310567419832,1
QNN30792,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.12,34.91,37.79,35.95,31.11,30.89,99.84,Train,1,0.9999998708082208,1
QNN93353,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.12,34.91,37.79,35.95,31.11,30.89,99.76,Test,1,0.9999998347065238,1
KJ473813,BtRf-BetaCoV/SX2013,Bat,Sarbecovirus,73.55,77.12,35.52,37.76,34.79,33.77,29.77,77.12,Test,0,0.1286223888862433,0
QMT28629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,Test,1,0.9999998588694272,1
QOF12329,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.9999998927706104,1
QIU80913,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.9999998857639671,1
QJT72350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.24,31.4,99.84,Train,1,0.9999998773551464,1
QJT72182,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,35.0,37.79,35.95,31.24,31.4,99.92,Train,1,0.999999896802618,1
QJT72086,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.24,31.4,99.84,Train,1,0.999999879954627,1
QKU28882,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998844789716,1
QLG76385,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.31,99.84,Train,1,0.9999998720086416,1
QNN86157,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.24,31.14,99.92,Test,1,0.9999999102285,1
QOU97130,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.12,34.91,37.79,35.95,31.11,31.31,99.76,Train,1,0.9999998734002428,1
QOW16645,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,38.01,35.68,31.11,31.27,99.84,Train,1,0.9999999159705386,1
QIS30335,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998567374124,1
QJS39567,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.999999893935349,1
QKK14611,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999047143358,1
QNP06283,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.31,99.84,Test,1,0.9999999402021936,1
QOU85022,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.92,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999088143302,1
QIJ96493,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.9999998803633596,1
QKV35819,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.9999998946758736,1
QLC94832,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,30.65,99.92,Train,1,0.9999999023158244,1
QLI51781,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Test,1,0.9999998827631038,1
QMJ01509,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.02,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999991893154944,1
QOU84842,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999376515046,1
YP_009724390,Wuhan-Hu-1,Homo sapiens,SARS-CoV-2,100.0,75.96,34.91,37.79,35.95,31.11,31.27,100.0,Train,1,0.9999999041730148,1
QKS65788,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998358211192,1
QLJ53548,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.99999989398003,1
QMS54455,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999050467542,1
QNS30269,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999475989176,1
QOX07523,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.999999912939397,1
QII57278,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998856479272,1
QIZ16509,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999067513172,1
QJA41641,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998787056392,1
QJX70300,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.11,31.52,99.84,Test,1,0.999999895949903,1
QKU53817,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,Test,1,0.9999998764039923,1
QKU28894,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.93,36.08,31.11,31.27,99.92,Train,1,0.999999901001574,1
QLG76121,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999003271064,1
QLM05631,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,Train,1,0.9999998903077668,1
QMI94525,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.72,37.79,35.95,31.11,31.27,99.92,Test,1,0.9999998688511884,1
QNN87928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Test,1,0.9999998652538192,1
QOF15989,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.999999914722665,1
QOF10625,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.4,99.92,Train,1,0.9999998959119084,1
QJS39507,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,30.98,99.84,Train,1,0.999999878816376,1
QKM76870,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999237636444,1
QKU28906,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,Train,1,0.99999989215634,1
QKV41471,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.82,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999106766876,1
QLI51709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.82,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999242846696,1
QLJ85689,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998995863894,1
QMT94180,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999068095062,1
QNO93287,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Test,1,0.9999998935901286,1
QNQ17009,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998831401952,1
QOF13325,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.65,35.81,31.11,31.44,99.92,Test,1,0.9999999214591466,1
QOT58360,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.11,31.27,99.76,Test,1,0.9999998020817592,1
QOU91202,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999202401684,1
QOW81188,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.999999874887947,1
QOW79196,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999262951949,1
QJR93441,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,34.91,37.79,35.95,31.11,31.31,99.69,Train,1,0.9999999395977642,1
QKV07399,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.06,75.18,34.91,37.5,35.45,30.64,30.67,99.06,Train,1,0.9999999816793438,1
QMI98007,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998615892643,1
QNA39582,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998628217588,1
QNA36883,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998943255336,1
QNO82199,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.24,31.14,99.76,Train,1,0.999999832634818,1
QOP91635,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.1,37.79,35.63,31.24,30.65,99.76,Train,1,0.9999998883754042,1
QOT62174,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999998087939438,1
QOW16681,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Test,1,0.999999881825686,1
QOW62564,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,Train,1,0.999999849938786,1
QIQ50092,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999126083142,1
QIS60930,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.999999910557706,1
QJR94041,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999254817804,1
QJR84537,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.75,37.79,35.95,31.11,31.14,99.92,Test,1,0.9999998811514216,1
QJS39579,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,30.65,99.92,Train,1,0.9999999087479856,1
QJS39543,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999068479236,1
QKE45860,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999211803648,1
QKO25770,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,34.91,37.79,35.95,31.11,31.31,99.76,Test,1,0.9999999040905182,1
QKU33257,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998629895492,1
QKU30629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.999999898978052,1
QLC47069,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998835303228,1
QMJ01317,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.93,35.95,31.1,31.13,99.92,Train,1,0.9999999187493108,1
QMT95128,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.27,99.92,Train,1,0.9999998819750938,1
QMT92596,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.76,31.24,31.4,99.84,Train,1,0.9999999134891848,1
QMT51949,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Test,1,0.9999998991684858,1
QMX85049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.27,99.92,Train,1,0.9999998915481816,1
QNI22909,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.76,36.04,31.11,31.27,99.92,Test,1,0.9999998874226148,1
QOH26970,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.7,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999051296484,1
QOQ26107,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999998304719874,1
QOQ19931,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999997891032748,1
QOT52577,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,30.65,99.76,Train,1,0.9999998203450924,1
QOU92066,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.93,35.95,31.11,31.27,99.84,Train,1,0.999999880146537,1
QOU85466,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998998764764,1
QOW96263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Test,1,0.9999999189934304,1
KJ473812,BtRf-BetaCoV/HeB2013,Bat,Sarbecovirus,73.63,77.0,35.42,37.89,34.92,33.77,29.9,77.0,Train,0,0.2312275824227987,0
QJR86577,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999999002882228,1
QJR85833,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998931228796,1
QKE46016,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999083546148,1
QKE45704,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.65,35.81,30.98,31.14,99.92,Train,1,0.9999999124841572,1
QKV35267,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998766044248,1
QLC93524,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.1,37.93,36.08,30.98,31.4,99.92,Train,1,0.9999999070302475,1
QMJ20686,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.999999917519324,1
QMS53075,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.79,35.95,31.11,31.31,99.92,Train,1,0.9999999004387586,1
QMT56480,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.65,35.68,31.11,31.27,99.84,Train,1,0.9999999176383224,1
QMT53313,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999998597722188,1
QMT52813,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999262736552,1
QMU92215,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999999024170838,1
QNI23173,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Test,1,0.9999999047373864,1
QNN86049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998803761168,1
QNP03115,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.04,35.0,37.79,35.95,31.11,31.27,99.76,Train,1,0.9999998404290524,1
QNO91835,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.14,99.92,Train,1,0.9999998924084248,1
QNQ15632,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,Test,1,0.9999999081568576,1
QOH28993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,36.08,31.11,31.44,99.92,Train,1,0.9999998799239472,1
QOF20033,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.98,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998880553954,1
QOF11357,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.9999998873439376,1
QOL73669,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.04,34.91,37.79,35.95,31.11,31.31,99.84,Train,1,0.9999998852469848,1
QOU90758,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,Test,1,0.9999999136920762,1
QOU89282,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.18,99.84,Test,1,0.9999999026008825,1
QOU86306,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,Train,1,0.999999891794952,1
QOS49673,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.81,30.98,31.14,99.92,Train,1,0.9999999243421672,1
QOW85753,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,Train,1,0.9999999008578656,1
QOW82651,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,35.0,37.79,35.95,31.24,31.4,99.84,Train,1,0.9999998944323816,1
QHZ00379,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999998643643552,1
QIZ15645,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,30.65,99.84,Train,1,0.999999885974931,1
QJR87501,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.52,99.76,Train,1,0.9999998963302188,1
QJR86781,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,Train,1,0.999999902149254,1
QJR84993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999082288856,1
QJR84729,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.65,35.81,31.11,31.27,99.84,Test,1,0.9999999234977583,1
QKU32813,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,Train,1,0.9999999060800272,1
