Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Human,Source,Human_prob,Predicted
GQ153548,Bat SARS coronavirus HKU3-13,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,0,Train,0.0036612447843135,0
GQ153544,Bat SARS coronavirus HKU3-9,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,0,Train,0.004492255196315,0
GQ153542,Bat SARS coronavirus HKU3-7,Bat,Sarbecovirus,76.04,78.67,34.58,37.88,35.23,34.36,30.56,78.67,0,Test,0.0145234148890273,0
KY417143,Bat SARS-like coronavirus isolate Rs4081,Bat,Sarbecovirus,74.75,78.75,34.87,37.94,34.97,34.54,29.96,78.75,0,Test,0.0018290930724465,0
MK211378,Coronavirus BtRs-BetaCoV/YN2018D,Bat,Sarbecovirus,74.75,78.75,34.77,37.94,34.97,34.38,29.92,78.75,0,Train,0.0012478764420171,0
DQ022305,Bat SARS coronavirus HKU3-1,Bat,Sarbecovirus,76.04,78.43,34.86,37.88,35.35,34.36,30.82,78.43,0,Train,0.0037197005616835,0
KF294457,SARS-related bat coronavirus isolate Longquan-140 orf1ab polyprotein,Bat,Sarbecovirus,76.12,78.35,35.11,38.21,35.35,34.36,30.91,78.35,0,Train,0.0017186279812896,0
DQ084199,bat SARS coronavirus HKU3-2,Bat,Sarbecovirus,76.04,78.35,34.77,37.88,35.23,34.36,30.82,78.35,0,Test,0.0038201048292031,0
FJ588686,Bat SARS CoV Rs672/2006,Bat,Sarbecovirus,74.59,78.43,34.96,37.94,35.1,34.85,30.22,78.43,0,Train,0.0023642560392539,0
QLG76049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.77,35.91,31.07,31.39,99.92,1,Train,0.9781680111958584,1
QNQ17021,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.1,37.63,35.91,31.07,31.31,99.84,1,Train,0.9800900933114424,1
QOQ04218,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.19,37.63,35.94,31.07,31.39,99.76,1,Train,0.9864771607443652,1
QMT49705,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.1,37.77,35.99,31.08,31.27,99.84,1,Test,0.980865243505038,1
QOC61243,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.63,35.9,31.0,31.27,99.76,1,Train,0.9781787654719424,1
KP886808,Bat SARS-like coronavirus YNLF_31C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,0,Test,0.0163316133923809,0
KP886809,Bat SARS-like coronavirus YNLF_34C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,0,Train,0.0101867256534724,0
MN996532,Bat coronavirus RaTG13,Bat,Sarbecovirus,97.41,76.59,34.22,37.86,35.96,30.97,30.51,97.41,0,Train,0.8588105508653158,1
MT040335,Pangolin coronavirus isolate PCoV_GX-P5L,Pangolin,Sarbecovirus,92.38,76.87,32.68,37.77,36.01,31.53,29.7,92.38,0,Train,0.0433666922245021,0
MT040333,Pangolin coronavirus isolate PCoV_GX-P4L,Pangolin,Sarbecovirus,92.3,76.87,32.68,37.91,36.01,31.01,29.82,92.3,0,Train,0.0581300992312654,0
MT040334,Pangolin coronavirus isolate PCoV_GX-P1E,Pangolin,Sarbecovirus,92.22,76.95,33.02,37.91,36.01,31.14,29.77,92.22,0,Train,0.0318150463587317,0
MT040336,Pangolin coronavirus isolate PCoV_GX-P5E,Pangolin,Sarbecovirus,92.3,76.71,32.68,37.91,36.01,31.53,29.7,92.3,0,Train,0.0267608900158786,0
QNN30792,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.12,34.91,37.79,35.95,31.11,30.89,99.84,1,Train,0.977897299270018,1
QNN93353,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.12,34.91,37.79,35.95,31.11,30.89,99.76,1,Test,0.9833073062448496,1
KJ473813,BtRf-BetaCoV/SX2013,Bat,Sarbecovirus,73.55,77.12,35.52,37.76,34.79,33.77,29.77,77.12,0,Test,0.0034029700295717,0
QMT28629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,1,Test,0.9667384970094262,1
QOF12329,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.9720866131981276,1
QIU80913,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.9675953655927428,1
QJT72350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.24,31.4,99.84,1,Train,0.9796474744831812,1
QJT72182,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,35.0,37.79,35.95,31.24,31.4,99.92,1,Train,0.9815621383308162,1
QJT72086,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.24,31.4,99.84,1,Train,0.9812353204049052,1
QKU28882,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9709148105914898,1
QLG76385,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9734327369893906,1
QNN86157,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.24,31.14,99.92,1,Test,0.9737095780904188,1
QOU97130,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.12,34.91,37.79,35.95,31.11,31.31,99.76,1,Train,0.9849499744667864,1
QOW16645,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,38.01,35.68,31.11,31.27,99.84,1,Train,0.9843661859753506,1
QIS30335,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9751107625219054,1
QJS39567,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.92,76.04,34.91,37.79,35.95,31.11,31.27,99.92,0,Train,0.9751550816626052,1
QKK14611,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9735317285499812,1
QNP06283,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.31,99.84,1,Test,0.984812059075279,1
QOU85022,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.92,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9783548943509428,1
QIJ96493,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.966916832754352,1
QKV35819,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.9753400335284296,1
QLC94832,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,30.65,99.92,1,Train,0.9752279732754804,1
QLI51781,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Test,0.972182352102672,1
QMJ01509,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.02,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9745873990996958,1
QOU84842,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.96932809658603,1
YP_009724390,Wuhan-Hu-1,Homo sapiens,SARS-CoV-2,100.0,75.96,34.91,37.79,35.95,31.11,31.27,100.0,1,Train,0.9725359922187672,1
QKS65788,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9703333690773712,1
QLJ53548,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.96762386410597,1
QMS54455,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9784980425755574,1
QNS30269,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9724124651041932,1
QOX07523,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.96977534859252,1
QII57278,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9734661833363324,1
QIZ16509,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.975435766352756,1
QJA41641,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.959042191609392,1
QJX70300,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.95,31.11,31.52,99.84,1,Test,0.9701932749199076,1
QKU53817,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,1,Test,0.9682852718402016,1
QKU28894,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.93,36.08,31.11,31.27,99.92,1,Train,0.9704899219009654,1
QLG76121,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9705634033403922,1
QLM05631,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9783006430248192,1
QMI94525,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.72,37.79,35.95,31.11,31.27,99.92,1,Test,0.9748675036202116,1
QNN87928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9824764782152908,1
QOF15989,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.9830009137850932,1
QOF10625,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.4,99.92,1,Train,0.9671119698618064,1
QJS39507,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,30.98,99.84,0,Train,0.9799294272377044,1
QKM76870,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9718879066507274,1
QKU28906,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.967681525797114,1
QKV41471,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9671811310230324,1
QLI51709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9749857505370122,1
QLJ85689,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9762551833519976,1
QMT94180,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9638932389273984,1
QNO93287,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Test,0.9749377077487928,1
QNQ17009,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9747832926922944,1
QOF13325,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.65,35.81,31.11,31.44,99.92,1,Test,0.970795642878694,1
QOT58360,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.9879380850482722,1
QOU91202,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.968653379606634,1
QOW81188,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9792493011200571,1
QOW79196,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9729044753548196,1
QJR93441,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,34.91,37.79,35.95,31.11,31.31,99.69,1,Train,0.9885023753316124,1
QKV07399,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.06,75.18,34.91,37.5,35.45,30.64,30.67,99.06,1,Train,0.99648564906134,1
QMI98007,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9712933132419912,1
QNA39582,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.980917450088648,1
QNA36883,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.979005852355986,1
QNO82199,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.24,31.14,99.76,1,Train,0.986941104271742,1
QOP91635,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.1,37.79,35.63,31.24,30.65,99.76,1,Train,0.9859217036874864,1
QOT62174,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.980376616028709,1
QOW16681,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9773836358621668,1
QOW62564,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9827514282102864,1
QIQ50092,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9755331291137724,1
QIS60930,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9660288022257292,1
QJR94041,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9761645169353534,1
QJR84537,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.75,37.79,35.95,31.11,31.14,99.92,1,Test,0.9703095601107524,1
QJS39579,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,30.65,99.92,0,Train,0.9773184473989448,1
QJS39543,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,0,Train,0.9834085463356574,1
QKE45860,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.79,35.95,31.11,31.27,99.92,1,Train,0.976283733716424,1
QKO25770,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.96,34.91,37.79,35.95,31.11,31.31,99.76,1,Test,0.978132544178396,1
QKU33257,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9517359551093244,1
QKU30629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9772721485504624,1
QLC47069,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.966370772809084,1
QMJ01317,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.93,35.95,31.1,31.13,99.92,1,Train,0.9737766309332576,1
QMT95128,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.27,99.92,1,Train,0.9786978872378348,1
QMT92596,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.76,31.24,31.4,99.84,1,Train,0.9833657697840348,1
QMT51949,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Test,0.9670264848403644,1
QMX85049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.27,99.92,1,Train,0.979003092987686,1
QNI22909,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.76,36.04,31.11,31.27,99.92,1,Test,0.9696138327777069,1
QOH26970,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.7,37.79,35.95,31.11,31.27,99.84,1,Train,0.9855165221152165,1
QOQ26107,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.981800953222172,1
QOQ19931,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9835027745833133,1
QOT52577,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9811674395281744,1
QOU92066,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.93,35.95,31.11,31.27,99.84,1,Train,0.981783457114106,1
QOU85466,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9669477608575632,1
QOW96263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9807123758009726,1
KJ473812,BtRf-BetaCoV/HeB2013,Bat,Sarbecovirus,73.63,77.0,35.42,37.89,34.92,33.77,29.9,77.0,0,Train,0.0045446630452921,0
QJR86577,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9793055104848524,1
QJR85833,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.968397536551296,1
QKE46016,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.97452716446154,1
QKE45704,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.65,35.81,30.98,31.14,99.92,1,Train,0.973263799869184,1
QKV35267,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9778427934101396,1
QLC93524,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.1,37.93,36.08,30.98,31.4,99.92,1,Train,0.9742515097006228,1
QMJ20686,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9800245750293386,1
QMS53075,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.79,35.95,31.11,31.31,99.92,1,Train,0.9803149211689218,1
QMT56480,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.65,35.68,31.11,31.27,99.84,1,Train,0.986108092996111,1
QMT53313,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9689632154663388,1
QMT52813,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.971909897579118,1
QMU92215,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9764745832801252,1
QNI23173,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9810848003178108,1
QNN86049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.976675966674752,1
QNP03115,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.04,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9878920655136816,1
QNO91835,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,30.98,31.14,99.92,1,Train,0.976852166177988,1
QNQ15632,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Test,0.9808658519663088,1
QOH28993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,36.08,31.11,31.44,99.92,1,Train,0.9713415511237412,1
QOF20033,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.98,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9803283881287276,1
QOF11357,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9812357047197836,1
QOL73669,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.04,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9836869108669868,1
QOU90758,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,1,Test,0.9728380295645876,1
QOU89282,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.18,99.84,1,Test,0.9800282319390348,1
QOU86306,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9786397728832936,1
QOS49673,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.81,30.98,31.14,99.92,1,Train,0.976309444644755,1
QOW85753,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9809793768535604,1
QOW82651,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,35.0,37.79,35.95,31.24,31.4,99.84,1,Train,0.9856977789393192,1
QHZ00379,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9676403107039042,1
QIZ15645,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,30.65,99.84,1,Train,0.9798446835687196,1
QJR87501,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.52,99.76,1,Train,0.9709230665577951,1
QJR86781,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9840701697651504,1
QJR84993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9697423279327642,1
QJR84729,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.65,35.81,31.11,31.27,99.84,1,Test,0.969118240480596,1
QKU32813,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9754843168360988,1
