Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Human,Source,Human_prob,Predicted
GQ153548,Bat SARS coronavirus HKU3-13,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,0,Train,6.948435612158396e-05,0
GQ153544,Bat SARS coronavirus HKU3-9,Bat,Sarbecovirus,75.96,78.51,34.86,37.88,35.35,34.2,30.69,78.51,0,Train,7.951893240231021e-05,0
GQ153542,Bat SARS coronavirus HKU3-7,Bat,Sarbecovirus,76.04,78.67,34.58,37.88,35.23,34.36,30.56,78.67,0,Train,9.941476909274616e-05,0
KY417143,Bat SARS-like coronavirus isolate Rs4081,Bat,Sarbecovirus,74.75,78.75,34.87,37.94,34.97,34.54,29.96,78.75,0,Train,3.506929113695023e-06,0
MK211378,Coronavirus BtRs-BetaCoV/YN2018D,Bat,Sarbecovirus,74.75,78.75,34.77,37.94,34.97,34.38,29.92,78.75,0,Train,7.242277321536038e-06,0
DQ022305,Bat SARS coronavirus HKU3-1,Bat,Sarbecovirus,76.04,78.43,34.86,37.88,35.35,34.36,30.82,78.43,0,Train,7.302250280339649e-05,0
KF294457,SARS-related bat coronavirus isolate Longquan-140 orf1ab polyprotein,Bat,Sarbecovirus,76.12,78.35,35.11,38.21,35.35,34.36,30.91,78.35,0,Train,3.667843560576999e-05,0
DQ084199,bat SARS coronavirus HKU3-2,Bat,Sarbecovirus,76.04,78.35,34.77,37.88,35.23,34.36,30.82,78.35,0,Train,7.537686410007545e-05,0
FJ588686,Bat SARS CoV Rs672/2006,Bat,Sarbecovirus,74.59,78.43,34.96,37.94,35.1,34.85,30.22,78.43,0,Train,8.229363252448304e-06,0
QLG76049,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.77,35.91,31.07,31.39,99.92,1,Train,0.9625474453939122,1
KP886808,Bat SARS-like coronavirus YNLF_31C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,0,Train,3.075146822926167e-05,0
KP886809,Bat SARS-like coronavirus YNLF_34C,Bat,Sarbecovirus,73.76,77.64,34.91,37.76,35.05,34.26,30.31,77.64,0,Train,2.0482708463063817e-05,0
MN996532,Bat coronavirus RaTG13,Bat,Sarbecovirus,97.41,76.59,34.22,37.86,35.96,30.97,30.51,97.41,0,Train,0.7438552303126769,1
MT040335,Pangolin coronavirus isolate PCoV_GX-P5L,Pangolin,Sarbecovirus,92.38,76.87,32.68,37.77,36.01,31.53,29.7,92.38,0,Test,0.0401769113865987,0
MT040333,Pangolin coronavirus isolate PCoV_GX-P4L,Pangolin,Sarbecovirus,92.3,76.87,32.68,37.91,36.01,31.01,29.82,92.3,0,Test,0.0501580704197018,0
MT040334,Pangolin coronavirus isolate PCoV_GX-P1E,Pangolin,Sarbecovirus,92.22,76.95,33.02,37.91,36.01,31.14,29.77,92.22,0,Train,0.0197404835324595,0
MT040336,Pangolin coronavirus isolate PCoV_GX-P5E,Pangolin,Sarbecovirus,92.3,76.71,32.68,37.91,36.01,31.53,29.7,92.3,0,Train,0.03103130265901,0
KJ473813,BtRf-BetaCoV/SX2013,Bat,Sarbecovirus,73.55,77.12,35.52,37.76,34.79,33.77,29.77,77.12,0,Test,7.22860494307948e-06,0
QIS30335,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9493612857854188,1
QLI51781,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Test,0.956113465465851,1
YP_009724390,Wuhan-Hu-1,Homo sapiens,SARS-CoV-2,100.0,75.96,34.91,37.79,35.95,31.11,31.27,100.0,1,Test,0.6064230024132875,1
QLJ53548,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9465171758944326,1
QMS54455,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9706225031669216,1
QKU53817,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.31,99.92,1,Train,0.9441932494370652,1
QNN87928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.964771202893666,1
QKV41471,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.96,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9309492580266256,1
QLJ85689,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.82,37.79,35.95,31.11,31.27,99.92,1,Train,0.9521093488803372,1
QKV07399,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.06,75.18,34.91,37.5,35.45,30.64,30.67,99.06,1,Train,0.9900270062181628,1
QNA36883,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9571426603599572,1
QOW16681,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9639321207163584,1
QJS39579,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,30.65,99.92,0,Train,0.9580669760972912,1
QLC47069,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.957622198133854,1
QOU92066,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,34.91,37.93,35.95,31.11,31.27,99.84,1,Train,0.9642873411497714,1
QOU85466,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9401817687798946,1
KJ473812,BtRf-BetaCoV/HeB2013,Bat,Sarbecovirus,73.63,77.0,35.42,37.89,34.92,33.77,29.9,77.0,0,Train,1.1904271884146176e-05,0
QMS53075,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,35.0,37.79,35.95,31.11,31.31,99.92,1,Test,0.9600598631742232,1
QMT56480,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.65,35.68,31.11,31.27,99.84,1,Test,0.9716689898161212,1
QOH28993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,36.08,31.11,31.44,99.92,1,Test,0.9557181825373098,1
QOL73669,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.04,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.973094910037532,1
QOW82651,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,35.0,37.79,35.95,31.24,31.4,99.84,1,Train,0.9767769136794108,1
QJR87501,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.52,99.76,1,Train,0.9589936547036644,1
QKT21158,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.96,35.0,37.79,35.86,30.98,31.01,99.84,1,Train,0.9562381635658936,1
QOH26286,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9657817541709942,1
QOW82339,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.952283192460653,1
DQ648856,Bat coronavirus (BtCoV/273/2005),Bat,Sarbecovirus,73.84,76.92,35.01,37.89,35.18,34.1,29.51,76.92,0,Train,2.2837771203795582e-05,0
MT072864,Pangolin coronavirus isolate PCoV_GX-P2V,Pangolin,Sarbecovirus,92.14,76.43,32.6,37.77,36.01,31.4,29.59,92.14,0,Train,0.0515676047541156,0
QKU32045,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9712652152659548,1
QKU31121,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9712190776170624,1
QKV49386,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.82,37.65,35.63,31.24,31.27,99.76,1,Train,0.9555591928169832,1
QLE10897,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9659801180804588,1
QNO62099,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9689506729417834,1
QOP96098,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,35.0,37.79,35.95,31.11,31.27,99.69,1,Train,0.9687719520678312,1
QOW80372,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9569851119650225,1
QOW79016,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.965487972611782,1
QJA17276,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.95,30.98,31.27,99.84,1,Train,0.9538466082613009,1
QJD23524,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9366566518529864,1
QKJ68737,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9548047560311972,1
QMT93328,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9684960525265616,1
QMU92664,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.94430721257781,1
QOC60811,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9687881652415058,1
QOI09723,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9664056128922298,1
QKQ30528,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9662462735749938,1
QOW82759,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9607181127885492,1
QOW78719,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.81,31.11,31.27,99.84,1,Train,0.9682151058019074,1
QJC20487,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.88,34.91,37.79,35.95,31.11,31.31,99.61,1,Train,0.9468524906533362,1
QJF76438,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9728880747896566,1
QJS53410,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.94860743437894,1
QKG89150,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9638524116405268,1
QKU31637,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9631526342376122,1
QKU31265,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,75.88,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9621344683845716,1
QNV70806,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9589087159519084,1
QNV70746,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.31,99.84,1,Test,0.9543639753612486,1
QOP94754,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9682805557704792,1
QKN61217,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.82,37.65,35.49,31.24,31.31,99.84,1,Train,0.9660291177213758,1
QLE10753,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,30.65,99.84,1,Train,0.9586050836275956,1
QMI90914,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,30.65,99.84,1,Train,0.959192432018992,1
QMU94776,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.18,99.76,1,Train,0.963698363465206,1
QMU91675,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9601704443625132,1
QNJ45998,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,30.98,31.14,99.84,1,Train,0.957353675617048,1
QNL90872,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.75,37.79,35.95,31.11,31.18,99.76,1,Train,0.9444050074453654,1
QNO99167,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,30.65,99.76,1,Train,0.9643183862799428,1
QNO91871,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9552427127857152,1
QNR99312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9713329788432838,1
QOT53573,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.9645956886679372,1
QOT49757,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9705934699361616,1
QJX44562,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.79,37.79,35.95,31.11,31.27,99.76,1,Train,0.95457777722977,1
QKE61684,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,33.11,37.79,35.95,31.11,31.11,99.84,1,Train,0.9718516776755568,1
QKY77964,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9386836212121646,1
QLH58684,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.85,37.79,35.95,31.11,30.65,99.69,1,Train,0.9799871633025666,1
QMT94216,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.82,37.65,35.68,30.98,31.14,99.84,1,Train,0.9723260686627412,1
QNH88919,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,31.11,31.14,99.84,1,Train,0.9616651715195568,1
QNL36430,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9705507597253696,1
QNN87664,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9668838545808366,1
QNO30432,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.79,35.95,31.11,31.27,99.76,1,Train,0.9660100023868018,1
QNO81035,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.65,35.81,30.98,31.14,99.76,1,Train,0.973154717812132,1
QOF15437,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.79,35.95,30.98,30.65,99.84,1,Test,0.9563415963640004,1
QOI09639,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,30.65,99.84,1,Test,0.959802784952576,1
QOT49697,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.31,99.76,1,Train,0.963329367767472,1
QOX08205,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9531879996508124,1
QJS57135,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9460557530126515,1
QKG27877,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.65,35.81,31.11,31.31,99.69,1,Train,0.9606049064970726,1
QLK97867,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,31.11,31.27,99.84,1,Train,0.9639512494978656,1
QMI93350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9565194920911302,1
QNQ15608,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Test,0.9589579433356438,1
QOL74329,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Train,0.9476608643523696,1
QOL73741,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.14,99.84,1,Train,0.9609248213711734,1
QOQ07793,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.31,99.76,1,Train,0.9688842623722854,1
QOT49541,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.24,31.4,99.76,1,Train,0.9654674175696752,1
QOS51024,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.22,99.76,1,Train,0.9622824063900136,1
QKM75473,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.93,36.08,31.24,31.01,99.84,1,Train,0.9529417249220442,1
QOW62624,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.963502146592814,1
QOW86194,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9678704454952224,1
QOW82447,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.56,37.79,35.95,31.11,31.14,99.76,1,Train,0.9550314329784504,1
QOW79628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.11,99.76,1,Train,0.9681107641780312,1
DQ412042,Bat SARS coronavirus Rf1,Bat,Sarbecovirus,74.0,76.84,35.42,37.89,35.18,34.1,29.51,76.84,0,Train,1.672035065955453e-05,0
QMS52393,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.937551102772114,1
QNO31172,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.14,99.84,1,Train,0.9630792429911152,1
QOL77209,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,30.98,31.27,99.84,1,Train,0.9527767989147652,1
QOQ24441,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9701100139184592,1
QOQ00499,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9715374083021509,1
QOT48701,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Train,0.9632327036813444,1
QOW63068,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.4,99.76,1,Train,0.9647901447444504,1
QOW80912,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,36.08,30.98,31.23,99.76,1,Train,0.966486849319214,1
QKV38988,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.97,31.0,99.84,1,Train,0.962397067258501,1
QLG99928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,36.08,31.11,31.27,99.84,1,Train,0.9726894485967612,1
QLK97831,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.65,35.95,30.98,31.31,99.76,1,Test,0.9635621372876192,1
QLM05967,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.18,99.84,1,Train,0.9690115382157544,1
QND77102,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9562966835845216,1
QNN95245,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.87,31.05,31.3,99.84,1,Train,0.9589462426433508,1
QNO97367,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.88,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.9847493116531506,1
QOL72709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.9705594612981676,1
QOP99142,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.65,35.81,30.98,31.14,99.76,1,Train,0.9573660639918256,1
QOS45825,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,30.98,30.52,99.76,1,Train,0.9676024399277876,1
QLE10849,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.11,99.76,1,Test,0.902299466080986,1
QLL36193,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.95,31.24,31.31,99.84,1,Train,0.9622720978867724,1
QNM94166,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.963033549493113,1
QNO76859,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9653800897787151,1
QNO32360,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,30.98,31.14,99.84,1,Train,0.9621968403206992,1
QOC65969,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,30.98,31.14,99.84,1,Train,0.9788840532115166,1
QLC48443,Severe acute respiratory syndrome coronavirus 2],Feline,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,30.65,99.84,0,Train,0.9558439525846006,1
QOT61826,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.82,37.79,35.95,31.11,31.27,99.69,1,Train,0.9652348009042908,1
QJC19851,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,30.65,99.76,1,Train,0.9731168183417928,1
QMJ01257,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.97,31.11,31.27,99.84,1,Train,0.9617236536615152,1
QNA40350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.11,99.76,1,Train,0.9701052434973196,1
QLC48467,Severe acute respiratory syndrome coronavirus 2],Feline,SARS-CoV-2,99.76,75.8,34.82,37.79,35.95,31.11,31.27,99.76,0,Test,0.9353987660365132,1
QOQ27999,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.78,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.970736218609388,1
QKS67443,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.14,76.2,34.66,37.81,35.69,31.88,31.5,99.14,1,Train,0.9857221982673426,1
