Accession,Slide,Human,Human_prob,Source
QED40659,slide3,0,3.7645444333330854e-06,Train
ASA40091,slide1,0,5.114310906923531e-07,Train
ASA40091,slide2,0,4.005651005679707e-07,Train
ASA40091,slide3,0,0.006213627017773279,Train
ADO39839,slide1,0,1.528940240746173e-06,Train
ADO39839,slide2,0,1.1828739764811064e-14,Train
ADO39839,slide3,0,2.6727258602977547e-09,Train
MG772934,slide1,0,2.538176558722104e-05,Train
MG772934,slide2,0,0.0056414559370446685,Train
MG772934,slide3,0,0.0002135170014002787,Train
AUF40275,slide1,0,0.27356902234422226,Train
AUF40275,slide2,0,0.02561573650740594,Train
AUF40275,slide3,0,0.0024729796175258817,Train
AJP67414,slide1,0,5.111746698708957e-08,Train
AJP67414,slide2,0,0.0038106399442841945,Train
AJP67414,slide3,0,1.0613337160270638e-05,Train
DQ071615,slide1,0,0.013135399012611767,Train
DQ071615,slide2,0,0.003350249202041977,Train
DQ071615,slide3,0,9.544828187627509e-06,Train
AMC39584,slide1,0,8.381115194600089e-08,Train
AMC39584,slide2,0,0.0038048506053934084,Train
AMC39584,slide3,0,4.352428785027002e-06,Train
AHA38146,slide1,0,1.121150019170184e-07,Train
AHA38146,slide2,0,0.0015076098533087273,Train
AHA38146,slide3,0,2.9240635820203223e-06,Train
AFR79250,slide1,1,0.5680930984730717,Train
AFR79250,slide2,1,0.607346819786669,Train
AFR79250,slide3,1,0.7683036438080725,Train
AKJ22049,slide1,0,6.718783876015024e-08,Train
AKJ22049,slide2,0,0.0026723218278093728,Train
AKJ22049,slide3,0,2.6148762665266743e-06,Train
AVU05361,slide1,0,1.788110333523291e-07,Train
AVU05361,slide2,0,0.0022925432445999624,Train
AVU05361,slide3,0,3.0459524545598674e-06,Train
AXX83351,slide1,1,0.9368119002286149,Train
AXX83351,slide2,1,0.9375131570466045,Train
AXX83351,slide3,1,0.958646790835117,Train
AVR40342,slide1,1,0.9629681009768141,Train
AVR40342,slide2,1,0.9830437182402032,Train
AVR40342,slide3,1,0.9149066354855971,Train
AFH55121,slide1,0,6.814439227086834e-11,Train
AFH55121,slide2,0,0.00010612549891823755,Train
AFH55121,slide3,0,2.957274117572515e-07,Train
AKH45326,slide1,0,3.954395930607967e-06,Train
AKH45326,slide2,0,5.04753488934599e-07,Train
AKH45326,slide3,0,0.007156666097099727,Train
KF514407,slide1,1,0.6774831209806309,Train
KF514407,slide2,1,0.6080426830436544,Train
KF514407,slide3,1,0.6776787620505715,Train
KY417144,slide1,0,0.00038625045129060475,Train
KY417144,slide2,0,0.11859146342348473,Train
KY417144,slide3,0,0.01265940291529891,Train
ANJ04717,slide1,0,0.1831344840958395,Train
ANJ04717,slide2,0,0.09962104930273563,Train
ANJ04717,slide3,0,0.09339818502212419,Train
APX55547,slide1,0,9.507381888145523e-10,Train
APX55547,slide2,0,0.00015467533919194708,Train
APX55547,slide3,0,0.006734002374278438,Train
AKJ21815,slide1,0,9.779632220807724e-08,Train
AKJ21815,slide2,0,0.002544366880169364,Train
AKJ21815,slide3,0,4.295895307793997e-06,Train
AYR18455,slide1,0,0.18890710248159662,Train
AYR18455,slide2,0,0.002223161766003568,Train
AYR18455,slide3,0,1.1349300827389405e-06,Train
AGY29650,slide1,0,1.723574604935962e-05,Train
AGY29650,slide2,0,0.010283098638339561,Train
AGY29650,slide3,0,5.550633912734979e-05,Train
AJP67444,slide1,0,5.202192706961837e-07,Train
AJP67444,slide2,0,0.0004544183626758987,Train
AJP67444,slide3,0,5.923103260973647e-06,Train
YP_001039971,slide1,0,0.0008850603640127662,Train
YP_001039971,slide2,0,0.3663750897268489,Train
YP_001039971,slide3,0,0.0007940445072011651,Train
AID57039,slide1,0,6.524141509727243e-08,Train
AID57039,slide2,0,0.0022910670836311245,Train
AID57039,slide3,0,2.874316803924903e-06,Train
AXG21654,slide1,1,0.4570758585014599,Train
AXG21654,slide2,1,0.6009942215071638,Train
AXG21654,slide3,1,0.6075238621873782,Train
AYJ71470,slide1,1,0.5290907336682545,Train
AYJ71470,slide2,1,0.6027712479889006,Train
AYJ71470,slide3,1,0.5878891548090514,Train
AGT51551,slide1,1,0.8595895778802546,Train
AGT51551,slide2,1,0.8058507575923313,Train
AGT51551,slide3,1,0.6638319446470553,Train
LC556375,slide1,0,0.039937333456893334,Train
LC556375,slide2,0,0.011004640129476207,Train
LC556375,slide3,0,2.9835718429869283e-06,Train
QKV43793,slide1,0,1.6054798308175354e-07,Train
QKV43793,slide2,0,5.243951141022923e-06,Train
QKV43793,slide3,0,0.00945440313601124,Train
AGT51680,slide1,1,0.8434984811381547,Train
AGT51680,slide2,1,0.8124749029109967,Train
AGT51680,slide3,1,0.6403871327709957,Train
ALA50165,slide1,0,0.413875110756314,Train
ALA50165,slide2,0,0.6611932085967716,Train
ALA50165,slide3,0,0.7144993443251499,Train
QEG03785,slide1,1,0.690731306848186,Train
QEG03785,slide2,1,0.7338088947134319,Train
QEG03785,slide3,1,0.7947179838350967,Train
YP_009824982,slide1,0,0.016839392377522577,Train
YP_009824982,slide2,0,0.005404871733562877,Train
YP_009824982,slide3,0,0.09331783780525611,Train
QCO95416,slide1,0,4.7788312755575476e-08,Train
QCO95416,slide2,0,0.0007267000158985416,Train
QCO95416,slide3,0,5.137543593290399e-06,Train
AOM53008,slide1,0,1.7008100689016956e-05,Train
AOM53008,slide2,0,0.0002870999355958768,Train
AOM53008,slide3,0,8.181994917507155e-06,Train
QKV43835,slide1,0,1.1613529733732917e-07,Train
QKV43835,slide2,0,2.1721554100599746e-06,Train
QKV43835,slide3,0,0.006891719254008738,Train
ANI85764,slide1,0,8.967431895106536e-08,Train
ANI85764,slide2,0,0.001991368804515232,Train
ANI85764,slide3,0,3.2721867059310333e-06,Train
AFB74177,slide1,0,8.256842424947518e-08,Train
AFB74177,slide2,0,0.003848301120386982,Train
AFB74177,slide3,0,2.1177395504229517e-06,Train
ARB07425,slide1,1,0.20123828547813535,Train
ARB07425,slide2,1,0.8512274195839877,Train
ARB07425,slide3,1,0.7172363623146524,Train
GQ153548,slide1,0,0.123579318254751,Train
GQ153548,slide2,0,0.0001735609630195453,Train
GQ153548,slide3,0,0.0012275546273907765,Train
AID56979,slide1,0,9.694487536474735e-08,Train
AID56979,slide2,0,0.0029482954705460245,Train
AID56979,slide3,0,4.273985246588863e-06,Train
QBP84704,slide1,1,0.9874284261056543,Train
QBP84704,slide2,1,0.9328792615186491,Train
QBP84704,slide3,1,0.9394958302689569,Train
AKJ21845,slide1,0,7.556586147198329e-08,Train
AKJ21845,slide2,0,0.0020383949251412308,Train
AKJ21845,slide3,0,3.482806181891895e-06,Train
AUG98130,slide1,0,1.705657456355321e-13,Train
AUG98130,slide2,0,1.2120498129774027e-15,Train
AUG98130,slide3,0,0.0011072409744167558,Train
AWA45274,slide1,0,2.7148614339166298e-05,Train
AWA45274,slide2,0,0.0005625317901911078,Train
AWA45274,slide3,0,1.3738348835810846e-07,Train
QGQ60330,slide1,0,1.2776196938521356e-07,Train
QGQ60330,slide2,0,3.946179763558023e-06,Train
QGQ60330,slide3,0,0.03371895781277675,Train
AY394979,slide1,1,0.7039318535891382,Train
AY394979,slide2,1,0.5527674949946628,Train
AY394979,slide3,1,0.6641841618165125,Train
AFD98778,slide1,1,0.9499805723466724,Train
AFD98778,slide2,1,0.9866466443407472,Train
AFD98778,slide3,1,0.9930107459426131,Train
AWV57048,slide1,0,6.931581244979946e-08,Train
AWV57048,slide2,0,0.16176475010722438,Train
AWV57048,slide3,0,2.7699027613931003e-08,Train
QDE12097,slide1,0,4.430933038728934e-06,Train
QDE12097,slide2,0,0.015080003062192045,Train
QDE12097,slide3,0,5.430381878986285e-10,Train
AVK78147,slide1,0,6.93340950095912e-08,Train
AVK78147,slide2,0,0.004726668224043335,Train
AVK78147,slide3,0,2.4991423684436893e-06,Train
ATG84877,slide1,1,0.5286876827250014,Train
ATG84877,slide2,1,0.4517246090140744,Train
ATG84877,slide3,1,0.550379163037659,Train
AFE85962,slide1,0,1.7831405389434791e-07,Train
AFE85962,slide2,0,1.7988890911370662e-06,Train
AFE85962,slide3,0,0.003333498393105814,Train
AZS18878,slide1,0,1.6069373293033228e-08,Train
AZS18878,slide2,0,0.0004319137939876248,Train
AZS18878,slide3,0,0.0004508307536228054,Train
ANA67912,slide1,0,1.6890519101919392e-07,Train
ANA67912,slide2,0,0.00364090945232921,Train
ANA67912,slide3,0,4.954481093599247e-06,Train
QBF80532,slide1,1,0.5748253231289874,Train
QBF80532,slide2,1,0.6275485913593958,Train
QBF80532,slide3,1,0.5800302398438537,Train
ASU90527,slide1,0,0.6282065607514463,Train
ASU90527,slide2,0,0.5263176337492064,Train
ASU90527,slide3,0,0.5718874221817933,Train
ABD75513,slide1,1,0.924208418529352,Train
ABD75513,slide2,1,0.9996596808407707,Train
ABD75513,slide3,1,0.84441149461772,Train
AIN52118,slide1,0,0.0007032157710677682,Train
AIN52118,slide2,0,0.0005424869394304271,Train
AIN52118,slide3,0,1.2446933075245294e-05,Train
ADL71446,slide1,0,1.95104568109599e-07,Train
ADL71446,slide2,0,9.924218328030583e-14,Train
ADL71446,slide3,0,5.867966044002357e-08,Train
KY417152,slide1,0,0.05759121598669951,Train
KY417152,slide2,0,0.07036445382483798,Train
KY417152,slide3,0,0.14874185778020613,Train
AFU35749,slide1,0,8.114473909031655e-08,Train
AFU35749,slide2,0,0.0025275013261568495,Train
AFU35749,slide3,0,2.687110446505336e-06,Train
AIA62271,slide1,0,0.004238707397534588,Train
AIA62271,slide2,0,0.00011610189072281445,Train
AIA62271,slide3,0,0.0006358327905170991,Train
ATP16757,slide1,1,0.8226048573358156,Train
ATP16757,slide2,1,0.825197951668489,Train
ATP16757,slide3,1,0.7750751247327317,Train
YP_009200735,slide1,0,0.4800932373617321,Train
YP_009200735,slide2,0,2.2268520129603037e-08,Train
YP_009200735,slide3,0,4.019146821297607e-06,Train
ANY27037,slide1,0,4.2833039972719053e-07,Train
ANY27037,slide2,0,4.432723975551434e-07,Train
ANY27037,slide3,0,0.007857854139210666,Train
AID56727,slide1,0,7.70296485011436e-08,Train
AID56727,slide2,0,0.0022966223170931884,Train
AID56727,slide3,0,3.5630941932762427e-06,Train
AXN73525,slide1,1,0.5280986401280542,Train
AXN73525,slide2,1,0.4814818025117881,Train
AXN73525,slide3,1,0.5265671036989173,Train
ANI69900,slide1,0,0.6762319103805365,Train
ANI69900,slide2,0,0.5632301576303226,Train
ANI69900,slide3,0,0.4439910531771367,Train
AY304490,slide1,1,0.4988472857241458,Train
AY304490,slide2,1,0.7978143855890242,Train
AY304490,slide3,1,0.6872293194695603,Train
AKJ22205,slide1,0,3.865651395172739e-08,Train
AKJ22205,slide2,0,0.0021577752163525464,Train
AKJ22205,slide3,0,3.7287385669098433e-06,Train
AQN78680,slide1,1,0.972137179474586,Train
AQN78680,slide2,1,0.9702508062593652,Train
AQN78680,slide3,1,0.9498182037739281,Train
QKV43727,slide1,0,1.449022406926173e-07,Train
QKV43727,slide2,0,5.550486256600396e-06,Train
QKV43727,slide3,0,0.010681160500595331,Train
ASL68941,slide1,0,0.021078414131937586,Train
ASL68941,slide2,0,0.0009440694587288206,Train
ASL68941,slide3,0,5.489810922885568e-06,Train
AGT51324,slide1,1,0.996849998206165,Train
AGT51324,slide2,1,0.9011038190144065,Train
AGT51324,slide3,1,0.8990836428795524,Train
YP_008439202,slide1,0,5.422851996585776e-06,Train
YP_008439202,slide2,0,2.7744503532147128e-06,Train
YP_008439202,slide3,0,6.038418687880863e-05,Train
AWW13566,slide1,1,0.8466790137925134,Train
AWW13566,slide2,1,0.9513815463999072,Train
AWW13566,slide3,1,0.9859751740783816,Train
ASU90230,slide1,0,0.6624199642928011,Train
ASU90230,slide2,0,0.5336148266820719,Train
ASU90230,slide3,0,0.5324414831885481,Train
DQ412617,slide1,1,0.6045486634558203,Train
DQ412617,slide2,1,0.6294715013712183,Train
DQ412617,slide3,1,0.6605939447730594,Train
AGT51451,slide1,1,0.8441244048830114,Train
AGT51451,slide2,1,0.8019070440517759,Train
AGT51451,slide3,1,0.6658714480458751,Train
AHN10812,slide1,1,0.5396454268461299,Train
AHN10812,slide2,1,0.5787419954257855,Train
AHN10812,slide3,1,0.5027537166141349,Train
QBA57552,slide1,0,1.1133365074064428e-07,Train
QBA57552,slide2,0,0.0019108586986775406,Train
QBA57552,slide3,0,2.888442518134794e-05,Train
AZL47198,slide1,0,5.078842283288071e-09,Train
AZL47198,slide2,0,0.0006071129328636567,Train
AZL47198,slide3,0,0.0003627773593146891,Train
APX55523,slide1,0,1.0295988159633493e-09,Train
APX55523,slide2,0,0.0001230819033245532,Train
APX55523,slide3,0,0.006409000140610088,Train
ANF29195,slide1,1,0.44376189181567455,Train
ANF29195,slide2,1,0.6030773148405633,Train
ANF29195,slide3,1,0.5625226383080953,Train
AHX71946,slide1,0,0.5665055331142131,Train
AHX71946,slide2,0,0.5692959511089988,Train
AHX71946,slide3,0,0.5944441101812548,Train
ARB07599,slide1,1,0.9643869228040747,Train
ARB07599,slide2,1,0.9937241254416296,Train
ARB07599,slide3,1,0.8914493113803089,Train
AYR18400,slide1,0,0.0005416100240383563,Train
AYR18400,slide2,0,1.3203142227095111e-12,Train
AYR18400,slide3,0,2.3314305220580647e-06,Train
ADO39850,slide1,0,5.542504518263774e-14,Train
ADO39850,slide2,0,3.269036184644836e-06,Train
ADO39850,slide3,0,4.419953816440162e-11,Train
ASY91957,slide1,0,1.3783783635112566e-07,Train
ASY91957,slide2,0,0.0034781301046058746,Train
ASY91957,slide3,0,3.739745232284351e-06,Train
AVK87340,slide1,1,0.41447282519585604,Train
AVK87340,slide2,1,0.41935632422365676,Train
AVK87340,slide3,1,0.5485269458803383,Train
ATG84723,slide1,1,0.5401608642692622,Train
ATG84723,slide2,1,0.6457777713315302,Train
ATG84723,slide3,1,0.6009673582559855,Train
QJY77970,slide1,1,0.8688002451409097,Train
QJY77970,slide2,1,0.8696181660174332,Train
QJY77970,slide3,1,0.7997725383469133,Train
AIV41903,slide1,1,0.9699875969673782,Train
AIV41903,slide2,1,0.977118069183468,Train
AIV41903,slide3,1,0.9750771513103469,Train
ALA49341,slide1,0,0.5096543637739839,Train
ALA49341,slide2,0,0.6569305166287339,Train
ALA49341,slide3,0,0.6066142478278657,Train
QHA24665,slide1,0,0.0009864187757148949,Train
QHA24665,slide2,0,0.33099635974615904,Train
QHA24665,slide3,0,0.15595997350780044,Train
AYR18493,slide1,0,0.00012099448169459816,Train
AYR18493,slide2,0,9.230245356546134e-13,Train
AYR18493,slide3,0,3.190788738928645e-08,Train
QCQ19858,slide1,0,4.756727584336611e-08,Train
QCQ19858,slide2,0,0.0046987496086107455,Train
QCQ19858,slide3,0,4.158851034121511e-06,Train
AID56901,slide1,0,6.229958813541386e-08,Train
AID56901,slide2,0,0.002222021282102249,Train
AID56901,slide3,0,2.3555736548854547e-06,Train
ALM09388,slide1,0,0.0006635691565230717,Train
ALM09388,slide2,0,5.117723846999054e-07,Train
ALM09388,slide3,0,2.5544126174540025e-07,Train
FJ882963,slide1,1,0.5699872009600128,Train
FJ882963,slide2,1,0.7166773888330301,Train
FJ882963,slide3,1,0.6766707577198917,Train
ADO39817,slide1,0,2.422570702781912e-06,Train
ADO39817,slide2,0,9.897575744023598e-15,Train
ADO39817,slide3,0,2.0490075039877353e-11,Train
AGT51610,slide1,1,0.8638175432518542,Train
AGT51610,slide2,1,0.7513998148927331,Train
AGT51610,slide3,1,0.6700938474522152,Train
QCO95422,slide1,0,2.500004700194558e-08,Train
QCO95422,slide2,0,0.0004359364690839795,Train
QCO95422,slide3,0,5.955762731544442e-06,Train
AWQ28488,slide1,0,5.833198504262706e-08,Train
AWQ28488,slide2,0,0.002797573628577933,Train
AWQ28488,slide3,0,6.572717743259726e-06,Train
ANA67908,slide1,0,9.86939952739509e-08,Train
ANA67908,slide2,0,0.0015179841798328656,Train
ANA67908,slide3,0,7.559102288962032e-06,Train
QEJ82215,slide1,1,0.5916893109080716,Train
QEJ82215,slide2,1,0.5673793857039506,Train
QEJ82215,slide3,1,0.5094310929399617,Train
QEQ55819,slide1,0,7.686095005177614e-08,Train
QEQ55819,slide2,0,0.003139556893110945,Train
QEQ55819,slide3,0,1.4658951389514363e-06,Train
AYR18599,slide1,0,0.06679092292691587,Train
AYR18599,slide2,0,0.4877909980049243,Train
AYR18599,slide3,0,0.137171599796512,Train
AQN78768,slide1,1,0.9616210834462907,Train
AQN78768,slide2,1,0.979731419345428,Train
AQN78768,slide3,1,0.9621608299729753,Train
ARE29990,slide1,1,0.958247633155534,Train
ARE29990,slide2,1,0.972483803580045,Train
ARE29990,slide3,1,0.9842309090685315,Train
AIV41897,slide1,1,0.9493509977514586,Train
AIV41897,slide2,1,0.9517025000259792,Train
AIV41897,slide3,1,0.9692100721718152,Train
AY429079,slide1,1,0.5775728088442368,Train
AY429079,slide2,1,0.7331168451996644,Train
AY429079,slide3,1,0.6624269516076088,Train
AGS12449,slide1,0,1.3554238153746442e-07,Train
AGS12449,slide2,0,0.002980961798376024,Train
AGS12449,slide3,0,2.3652218128236063e-06,Train
AY485277,slide1,1,0.6451658737732046,Train
AY485277,slide2,1,0.6445767416216432,Train
AY485277,slide3,1,0.6498930944935554,Train
AQT33894,slide1,0,7.776606685634505e-08,Train
AQT33894,slide2,0,0.0024096123431267265,Train
AQT33894,slide3,0,2.514266227515901e-06,Train
QGQ60276,slide1,0,7.911421672272714e-08,Train
QGQ60276,slide2,0,0.002743398877686262,Train
QGQ60276,slide3,0,4.140777742972205e-06,Train
AGT51800,slide1,1,0.9920189377374914,Train
AGT51800,slide2,1,0.9659457383841809,Train
AGT51800,slide3,1,0.983616889069241,Train
ALL26396,slide1,0,0.5468442621874475,Train
ALL26396,slide2,0,0.5230241070851488,Train
ALL26396,slide3,0,0.4645163378757205,Train
AAR01015,slide1,1,0.9626357375256723,Train
AAR01015,slide2,1,0.7301388774152608,Train
AAR01015,slide3,1,0.9271572946551794,Train
QCO95392,slide1,0,9.052142463544458e-10,Train
QCO95392,slide2,0,6.701196866585216e-05,Train
QCO95392,slide3,0,0.0027133887690551587,Train
ANI85788,slide1,0,3.928465509788833e-08,Train
ANI85788,slide2,0,0.0007232382211662851,Train
ANI85788,slide3,0,3.815258940287432e-06,Train
AIV41999,slide1,1,0.9682016095418609,Train
AIV41999,slide2,1,0.9649158155700234,Train
AIV41999,slide3,1,0.9802383626635663,Train
AKJ21749,slide1,0,7.696823993047599e-08,Train
AKJ21749,slide2,0,0.0025659887055779723,Train
AKJ21749,slide3,0,3.754715391906013e-06,Train
AXX83303,slide1,1,0.9530723846395505,Train
AXX83303,slide2,1,0.9793215903024888,Train
AXX83303,slide3,1,0.9442921282282718,Train
QCX35160,slide1,0,1.8220120902410782e-06,Train
QCX35160,slide2,0,1.3231098193570336e-05,Train
QCX35160,slide3,0,6.18705048462356e-05,Train
QKV43829,slide1,0,1.5109900641860926e-07,Train
QKV43829,slide2,0,2.443131227750127e-06,Train
QKV43829,slide3,0,0.005796125958799458,Train
AY394999,slide1,1,0.7131822087476194,Train
AY394999,slide2,1,0.6387688756508219,Train
AY394999,slide3,1,0.7293607364091896,Train
QOU08625,slide1,0,0.6287494758535256,Train
QOU08625,slide2,0,0.632937699999793,Train
QOU08625,slide3,0,0.5599371785066878,Train
AFE48827,slide1,0,0.05016489679323165,Train
AFE48827,slide2,0,0.2728380090231944,Train
AFE48827,slide3,0,0.09616790614232844,Train
AJO26983,slide1,0,5.287094706570491e-13,Train
AJO26983,slide2,0,9.19411542709937e-09,Train
AJO26983,slide3,0,8.823797685810904e-10,Train
ABP38279,slide1,0,0.20713177400172353,Train
ABP38279,slide2,0,0.0829787398209939,Train
ABP38279,slide3,0,0.15385926520716958,Train
AKJ21887,slide1,0,3.7267659666776415e-08,Train
AKJ21887,slide2,0,0.0011396508248417534,Train
AKJ21887,slide3,0,1.874656272411925e-06,Train
AAT84362,slide1,1,0.9892891898377948,Train
AAT84362,slide2,1,0.2390239700638922,Train
AAT84362,slide3,1,0.9637766047760971,Train
QCQ19912,slide1,0,2.935494525130958e-08,Train
QCQ19912,slide2,0,0.007227505640038131,Train
QCQ19912,slide3,0,1.0630244309293854e-05,Train
AFE85969,slide1,0,1.1935700437648137e-05,Train
AFE85969,slide2,0,0.0003549753137096952,Train
AFE85969,slide3,0,7.394992835408582e-06,Train
AQT26498,slide1,0,0.031221101850122446,Train
AQT26498,slide2,0,0.20772767226672875,Train
AQT26498,slide3,0,0.3792753041727118,Train
AEN19366,slide1,1,0.9777937812222202,Train
AEN19366,slide2,1,0.9451951573881485,Train
AEN19366,slide3,1,0.9930730491525651,Train
QMT62928,slide1,0,1.3256879752382016e-07,Train
QMT62928,slide2,0,0.0036618565380772106,Train
QMT62928,slide3,0,1.1126641763554555e-05,Train
QEE80059,slide1,0,6.17778163396621e-08,Train
QEE80059,slide2,0,0.0028505274388316787,Train
QEE80059,slide3,0,2.3228069079550387e-06,Train
AY687360,slide1,0,0.7370904969309017,Train
AY687360,slide2,0,0.6729703754248606,Train
AY687360,slide3,0,0.4648637684041736,Train
QCT24237,slide1,0,8.711580041605703e-09,Train
QCT24237,slide2,0,0.0009869769135459317,Train
QCT24237,slide3,0,0.00021753456209633703,Train
YP_009019182,slide1,0,0.0008272390530794188,Train
YP_009019182,slide2,0,1.6881776494775804e-06,Train
YP_009019182,slide3,0,2.993285043879507e-10,Train
AZL47216,slide1,0,1.1404844332799001e-07,Train
AZL47216,slide2,0,0.0061048148897841,Train
AZL47216,slide3,0,5.245828449161374e-06,Train
AGT51561,slide1,1,0.8990677911062948,Train
AGT51561,slide2,1,0.8140449440805465,Train
AGT51561,slide3,1,0.6323164641560296,Train
AY559090,slide1,1,0.6127640414948483,Train
AY559090,slide2,1,0.7009797059338809,Train
AY559090,slide3,1,0.23972623028206272,Train
ABP38306,slide1,0,0.20681270695037676,Train
ABP38306,slide2,0,0.09054266056244764,Train
